"","Customer.ID","VAR_REP","MONTH","YEAR","BASKET_PRICE_MEAN_M-6","BASKET_PRICE_MIN_M-6","BASKET_PRICE_MAX_M-6","NB_BASKETS_M-6","QTY_TOTAL_PER_CMD_MOY_M-6","QTY_TOTAL_PER_CMD_MIN_M-6","QTY_TOTAL_PER_CMD_MAX_M-6","NB_PROD_PER_CMD_MOY_M-6","NB_PROD_PER_CMD_MIN_M-6","NB_PROD_PER_CMD_MAX_M-6","FREQ_ACHAT_M-6","NB_SKU_M-6","ITEM_PRICE_MAX_M-6","EXPENSES_M-6","NB_CANCELLED_M-6","EXPENSES_CANCELLED_M-6","PCT_EXP_CANCELLED_M-6","NB_CMD_MOST_FREQ_M-6","NB_SKU_FREQ_M-6","PCT_SKU_FREQ_M-6","EXPENSES_FREQ_M-6","PCT_EXP_FREQ_M-6"
"1",12346,0,9,2010,84.68,27.05,142.31,2,12,5,19,12,5,19,0.5,24,7.49,169.36,10,328.54,1.93989135569202,1,0,0,0,0
"2",12347,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",12348,1,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",12349,0,9,2010,634.26,200,1068.52,2,237,1,473,23.5,1,46,0.5,47,200,1268.52,0,0,0,1,0,0,0,0
"5",12350,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",12351,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",12352,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",12353,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",12354,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",12355,0,9,2010,488.21,488.21,488.21,1,303,303,303,22,22,22,1,22,59.4,488.21,0,0,0,1,0,0,0,0
"11",12356,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",12357,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",12358,0,9,2010,268.1,268.1,268.1,1,281,281,281,18,18,18,1,17,45,268.1,0,0,0,1,0,0,0,0
"14",12359,0,9,2010,391.046666666667,337.74,489.8,3,89.3333333333333,64,104,17.3333333333333,13,20,0.333333333333333,50,76.5,1173.14,2,15.8,0.0134681282711356,2,2,0.04,197.55,0.168394224048281
"15",12360,0,9,2010,331.02,40,622.04,2,328,1,655,17.5,1,34,0.5,34,120,662.04,1,40,0.0604193100114797,2,1,0.0294117647058824,160,0.241677240045919
"16",12361,1,9,2010,98.15,98.15,98.15,1,38,38,38,6,6,6,1,6,17.7,98.15,0,0,0,1,0,0,0,0
"17",12362,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",12363,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",12364,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",12365,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",12366,0,9,2010,500.24,500.24,500.24,1,296,296,296,3,3,3,1,3,175.76,500.24,0,0,0,1,0,0,0,0
"22",12367,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",12368,0,9,2010,917.7,917.7,917.7,1,330,330,330,18,18,18,1,18,119.4,917.7,0,0,0,1,0,0,0,0
"24",12369,1,9,2010,348.32,348.32,348.32,1,209,209,209,9,9,9,1,9,148.72,348.32,0,0,0,1,0,0,0,0
"25",12370,0,9,2010,105.83,70.6,141.06,2,40,21,59,5,3,7,1,9,40,211.66,0,0,0,1,0,0,0,0
"26",12371,0,9,2010,303.84,286.8,320.88,2,126,81,171,17,17,17,1,32,80,607.68,0,0,0,1,0,0,0,0
"27",12372,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",12373,0,9,2010,325.15,325.15,325.15,1,111,111,111,16,16,16,1,16,80,325.15,0,0,0,1,0,0,0,0
"29",12374,0,9,2010,1388.54,1388.54,1388.54,1,798,798,798,36,36,36,1,36,78,1388.54,0,0,0,1,0,0,0,0
"30",12375,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",12376,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",12377,0,9,2010,1210.96,1210.96,1210.96,1,835,835,835,47,47,47,1,47,71.04,1210.96,0,0,0,1,0,0,0,0
"33",12378,0,9,2010,1407.7,1407.7,1407.7,1,787,787,787,82,82,82,1,82,39.95,1407.7,0,0,0,1,0,0,0,0
"34",12379,0,9,2010,367.48,367.48,367.48,1,163,163,163,18,18,18,1,18,45,367.48,0,0,0,1,0,0,0,0
"35",12380,1,9,2010,699.3375,145,1765.95,4,251.25,1,815,19,1,50,0.5,73,200,2797.35,1,240,0.0857954850126012,2,1,0.0136986301369863,585,0.209126494718215
"36",12381,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",12382,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",12383,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",12384,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",12385,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",12386,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",12387,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",12388,1,9,2010,461.62,461.62,461.62,1,266,266,266,26,26,26,1,26,30,461.62,0,0,0,1,0,0,0,0
"44",12389,0,9,2010,398.18,398.18,398.18,1,185,185,185,20,20,20,1,20,103.95,398.18,0,0,0,1,0,0,0,0
"45",12390,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",12391,1,9,2010,575.85,151.2,1000.5,2,229.5,72,387,24.5,1,48,1,49,151.2,1151.7,6,25.6,0.0222280107666927,1,0,0,0,0
"47",12392,0,9,2010,234.75,234.75,234.75,1,73,73,73,7,7,7,1,7,70.8,234.75,0,0,0,1,0,0,0,0
"48",12393,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",12394,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",12395,0,9,2010,688.41,251.38,1125.44,2,430.5,127,734,34,16,52,0.5,67,90,1376.82,0,0,0,2,1,0.0149253731343284,108,0.0784416263563865
"51",12396,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",12397,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",12398,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",12399,0,9,2010,269.725,205.98,333.47,2,374.5,219,530,18,15,21,0.5,31,30,539.45,0,0,0,2,5,0.161290322580645,182.4,0.338122161460747
"55",12400,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",12401,0,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
