"","Customer.ID","VAR_REP","MONTH","YEAR","BASKET_PRICE_MEAN_M-6","BASKET_PRICE_MIN_M-6","BASKET_PRICE_MAX_M-6","NB_BASKETS_M-6","QTY_TOTAL_PER_CMD_MOY_M-6","QTY_TOTAL_PER_CMD_MIN_M-6","QTY_TOTAL_PER_CMD_MAX_M-6","NB_PROD_PER_CMD_MOY_M-6","NB_PROD_PER_CMD_MIN_M-6","NB_PROD_PER_CMD_MAX_M-6","FREQ_ACHAT_M-6","NB_SKU_M-6","ITEM_PRICE_MAX_M-6","EXPENSES_M-6","NB_CANCELLED_M-6","EXPENSES_CANCELLED_M-6","PCT_EXP_CANCELLED_M-6","NB_CMD_MOST_FREQ_M-6","NB_SKU_FREQ_M-6","PCT_SKU_FREQ_M-6","EXPENSES_FREQ_M-6","PCT_EXP_FREQ_M-6"
"1",12346,0,12,2010,142.31,142.31,142.31,1,19,19,19,19,19,19,1,19,7.49,142.31,12,334.04,2.34727004426955,1,0,0,0,0
"2",12347,1,12,2010,611.53,611.53,611.53,1,509,509,509,40,40,40,1,40,38.25,611.53,0,0,0,1,0,0,0,0
"3",12348,1,12,2010,222.16,222.16,222.16,1,373,373,373,20,20,20,1,20,17.4,222.16,0,0,0,1,0,0,0,0
"4",12349,0,12,2010,1402.62,1402.62,1402.62,1,519,519,519,55,55,55,1,55,250,1402.62,0,0,0,1,0,0,0,0
"5",12350,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",12351,1,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",12352,1,12,2010,143.75,143.75,143.75,1,77,77,77,6,6,6,1,6,30,143.75,0,0,0,1,0,0,0,0
"8",12353,0,12,2010,317.76,317.76,317.76,1,192,192,192,20,20,20,1,20,39.6,317.76,0,0,0,1,0,0,0,0
"9",12354,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",12355,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",12356,0,12,2010,1187.41666666667,349.85,2301.96,3,608.666666666667,256,840,28,20,37,0.333333333333333,68,424.5,3562.25,0,0,0,2,14,0.205882352941176,1827.39,0.512987578075654
"12",12357,0,12,2010,6039.995,850,11229.99,2,1939.5,1,3878,82.5,1,164,1,165,850,12079.99,0,0,0,1,0,0,0,0
"13",12358,1,12,2010,268.1,268.1,268.1,1,281,281,281,18,18,18,1,17,45,268.1,0,0,0,1,0,0,0,0
"14",12359,0,12,2010,520.565,489.8,551.33,2,176.5,100,253,25.5,20,31,0.5,50,76.5,1041.13,0,0,0,2,1,0.02,114.75,0.110216783686956
"15",12360,0,12,2010,405.395,120,690.79,2,269,3,535,21.5,1,42,0.5,43,120,810.79,0,0,0,1,0,0,0,0
"16",12361,0,12,2010,114,114,114,1,61,61,61,6,6,6,1,6,33,114,0,0,0,1,0,0,0,0
"17",12362,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",12363,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",12364,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",12365,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",12366,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",12367,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",12368,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",12369,0,12,2010,721.415,183.35,1259.48,2,516,86,946,42,9,75,0.5,83,200,1442.83,0,0,0,2,1,0.0120481927710843,240,0.166339762827222
"25",12370,1,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",12371,0,12,2010,1571.74,1571.74,1571.74,1,593,593,593,70,70,70,1,70,240,1571.74,0,0,0,1,0,0,0,0
"27",12372,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",12373,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",12374,0,12,2010,428.875,200,657.75,2,111,5,217,7,1,13,1,14,200,857.75,0,0,0,1,0,0,0,0
"30",12375,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
