"","Customer.ID","VAR_REP","MONTH","YEAR","BASKET_PRICE_MEAN_M-6","BASKET_PRICE_MIN_M-6","BASKET_PRICE_MAX_M-6","NB_BASKETS_M-6","QTY_TOTAL_PER_CMD_MOY_M-6","QTY_TOTAL_PER_CMD_MIN_M-6","QTY_TOTAL_PER_CMD_MAX_M-6","NB_PROD_PER_CMD_MOY_M-6","NB_PROD_PER_CMD_MIN_M-6","NB_PROD_PER_CMD_MAX_M-6","FREQ_ACHAT_M-6","NB_SKU_M-6","ITEM_PRICE_MAX_M-6","EXPENSES_M-6","NB_CANCELLED_M-6","EXPENSES_CANCELLED_M-6","PCT_EXP_CANCELLED_M-6","NB_CMD_MOST_FREQ_M-6","NB_SKU_FREQ_M-6","PCT_SKU_FREQ_M-6","EXPENSES_FREQ_M-6","PCT_EXP_FREQ_M-6"
"1",12346,0,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",12347,1,11,2011,483.715,382.52,584.91,2,236.5,196,277,20,18,22,0.5,34,106.2,967.43,0,0,0,2,6,0.176470588235294,373.62,0.386198484644884
"3",12348,0,11,2011,310,310,310,1,217,217,217,3,3,3,1,3,150,310,0,0,0,1,0,0,0,0
"4",12349,1,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",12350,0,11,2011,26815.9535236254,8507.18083589604,48344.3425190381,4,2166.27289988278,1989.68437201624,2365.28517258709,37,30,47,0.25,138,35854.3475003071,107263.814094502,18,1375.8248376868,0.0128265515197387,4,5,0.036231884057971,71019.8345950304,0.662104319099267
"6",12351,0,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",12352,1,11,2011,316.25,266.25,366.25,2,77.5,52,103,16,14,18,0.5,27,80,632.5,0,0,0,2,5,0.185185185185185,257.3,0.406798418972332
"8",12353,0,11,2011,89,89,89,1,20,20,20,4,4,4,1,4,39.8,89,0,0,0,1,0,0,0,0
"9",12354,0,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",12355,0,11,2011,459.4,459.4,459.4,1,240,240,240,13,13,13,1,13,120,459.4,0,0,0,1,0,0,0,0
"11",12356,1,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",12357,1,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",12358,0,11,2011,484.86,484.86,484.86,1,100,100,100,12,12,12,1,12,80,484.86,0,0,0,1,0,0,0,0
