"","Customer.ID","VAR_REP","MONTH","YEAR","BASKET_PRICE_MEAN_M-6","BASKET_PRICE_MIN_M-6","BASKET_PRICE_MAX_M-6","NB_BASKETS_M-6","QTY_TOTAL_PER_CMD_MOY_M-6","QTY_TOTAL_PER_CMD_MIN_M-6","QTY_TOTAL_PER_CMD_MAX_M-6","NB_PROD_PER_CMD_MOY_M-6","NB_PROD_PER_CMD_MIN_M-6","NB_PROD_PER_CMD_MAX_M-6","FREQ_ACHAT_M-6","NB_SKU_M-6","ITEM_PRICE_MAX_M-6","EXPENSES_M-6","NB_CANCELLED_M-6","EXPENSES_CANCELLED_M-6","PCT_EXP_CANCELLED_M-6","NB_CMD_MOST_FREQ_M-6","NB_SKU_FREQ_M-6","PCT_SKU_FREQ_M-6","EXPENSES_FREQ_M-6","PCT_EXP_FREQ_M-6"
"1",12346,1,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",12347,1,1,2011,1017.555,611.53,1423.58,2,573.5,509,638,51,40,62,0.5,70,70.8,2035.11,0,0,0,2,1,0.0142857142857143,159.3,0.0782758671521441
"3",12348,1,1,2011,557.48,222.16,892.8,2,813.5,373,1254,18.5,17,20,0.5,21,240,1114.96,0,0,0,2,12,0.571428571428571,1011.04,0.906794862595968
"4",12349,0,1,2011,1402.62,1402.62,1402.62,1,519,519,519,55,55,55,1,55,250,1402.62,0,0,0,1,0,0,0,0
"5",12350,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",12351,0,1,2011,300.93,300.93,300.93,1,261,261,261,21,21,21,1,21,23.4,300.93,0,0,0,1,0,0,0,0
"7",12352,0,1,2011,171.9,143.75,200.05,2,94,77,111,9,6,12,0.5,18,30,343.8,0,0,0,1,0,0,0,0
"8",12353,0,1,2011,317.76,317.76,317.76,1,192,192,192,20,20,20,1,20,39.6,317.76,0,0,0,1,0,0,0,0
"9",12354,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",12355,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",12356,1,1,2011,1187.41666666667,349.85,2301.96,3,608.666666666667,256,840,28,20,37,0.333333333333333,68,424.5,3562.25,0,0,0,2,14,0.205882352941176,1827.39,0.512987578075654
"12",12357,0,1,2011,6039.995,850,11229.99,2,1939.5,1,3878,82.5,1,164,1,165,850,12079.99,0,0,0,1,0,0,0,0
"13",12358,0,1,2011,1021.08,1021.08,1021.08,1,241,241,241,23,23,23,1,23,200,1021.08,0,0,0,1,0,0,0,0
"14",12359,1,1,2011,551.33,551.33,551.33,1,253,253,253,31,31,31,1,31,38.25,551.33,0,0,0,1,0,0,0,0
"15",12360,0,1,2011,405.395,120,690.79,2,269,3,535,21.5,1,42,0.5,43,120,810.79,0,0,0,1,0,0,0,0
"16",12361,0,1,2011,114,114,114,1,61,61,61,6,6,6,1,6,33,114,0,0,0,1,0,0,0,0
"17",12362,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",12363,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",12364,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",12365,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",12366,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",12367,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",12368,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",12369,0,1,2011,721.415,183.35,1259.48,2,516,86,946,42,9,75,0.5,83,200,1442.83,0,0,0,2,1,0.0120481927710843,240,0.166339762827222
"25",12370,0,1,2011,934.01,277.2,1590.82,2,484,51,917,45.5,8,83,0.5,90,163.2,1868.02,0,0,0,1,0,0,0,0
"26",12371,0,1,2011,1571.74,1571.74,1571.74,1,593,593,593,70,70,70,1,70,240,1571.74,0,0,0,1,0,0,0,0
"27",12372,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",12373,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",12374,0,1,2011,428.875,200,657.75,2,111,5,217,7,1,13,1,14,200,857.75,0,0,0,1,0,0,0,0
"30",12375,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",12376,0,1,2011,251.575,70.6,432.55,2,120,37,203,6.5,2,11,0.5,11,100.8,503.15,0,0,0,2,2,0.181818181818182,160.8,0.319586604392328
"32",12377,1,1,2011,794.38,587.24,1001.52,2,465,326,604,35.5,28,43,0.5,67,80,1588.76,0,0,0,2,4,0.0597014925373134,187.2,0.117827739872605
"33",12378,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",12379,0,1,2011,400.5,400.5,400.5,1,245,245,245,23,23,23,1,23,30,400.5,0,0,0,1,0,0,0,0
"35",12380,0,1,2011,933.5475,145,1765.95,4,402.5,1,815,30,1,50,0.5,98,180,3734.19,4,275.4,0.0737509339374804,2,20,0.204081632653061,1526.05,0.408669617775207
