"","Customer.ID","VAR_REP","MONTH","YEAR","BASKET_PRICE_MEAN_M-6","BASKET_PRICE_MIN_M-6","BASKET_PRICE_MAX_M-6","NB_BASKETS_M-6","QTY_TOTAL_PER_CMD_MOY_M-6","QTY_TOTAL_PER_CMD_MIN_M-6","QTY_TOTAL_PER_CMD_MAX_M-6","NB_PROD_PER_CMD_MOY_M-6","NB_PROD_PER_CMD_MIN_M-6","NB_PROD_PER_CMD_MAX_M-6","FREQ_ACHAT_M-6","NB_SKU_M-6","ITEM_PRICE_MAX_M-6","EXPENSES_M-6","NB_CANCELLED_M-6","EXPENSES_CANCELLED_M-6","PCT_EXP_CANCELLED_M-6","NB_CMD_MOST_FREQ_M-6","NB_SKU_FREQ_M-6","PCT_SKU_FREQ_M-6","EXPENSES_FREQ_M-6","PCT_EXP_FREQ_M-6"
"1",12346,0,6,2011,178592.181859457,77183.6,237187.462496496,3,26930.4104545722,3057.72170444305,74215,37,1,57,0.333333333333333,107,222836.885900721,535776.545578372,8,77778.4063651025,0.145169487180781,2,1,0.00934579439252336,435181.909785918,0.812245167089458
"2",12347,1,6,2011,845.073333333333,475.39,1423.58,3,478.666666666667,315,638,38.3333333333333,24,62,0.333333333333333,63,249.6,2535.22,0,0,0,3,18,0.285714285714286,1097.6,0.432940730981927
"3",12348,0,6,2011,495.746666666667,227.44,892.8,3,708,269,1254,9.33333333333333,5,17,0.333333333333333,22,240,1487.24,0,0,0,3,1,0.0454545454545455,320,0.215163658858019
"4",12349,0,6,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",12350,0,6,2011,13095.1686467992,334.4,48344.3425190381,15,1127.2017344487,197,2365.28517258709,19.9333333333333,9,47,0.0666666666666667,277,37792.0330227677,196427.529701988,39,2801.54328738725,0.0142624778290377,8,10,0.036101083032491,133687.466838952,0.68059434969109
"6",12351,0,6,2011,11140.4433590132,300.93,21979.9567180263,2,720.064997549182,261,1179.12999509836,20.5,20,21,0.5,41,19265.0019480096,22280.8867180263,2,2.46237901199901,0.000110515305928414,1,0,0,0,0
"7",12352,0,6,2011,293.643333333333,120.33,840.3,6,60.8333333333333,3,111,8.33333333333333,3,15,0.2,32,376.5,1761.86,10,960.63,0.545236284381279,4,14,0.4375,591.11,0.335503388464464
"8",12353,0,6,2011,89,89,89,1,20,20,20,4,4,4,1,4,39.8,89,0,0,0,1,0,0,0,0
"9",12354,0,6,2011,1079.4,1079.4,1079.4,1,530,530,530,58,58,58,1,58,54.08,1079.4,0,0,0,1,0,0,0,0
"10",12355,0,6,2011,459.4,459.4,459.4,1,240,240,240,13,13,13,1,13,120,459.4,0,0,0,1,0,0,0,0
