"","Customer.ID","VAR_REP","MONTH","YEAR","BASKET_PRICE_MEAN_M-6","BASKET_PRICE_MIN_M-6","BASKET_PRICE_MAX_M-6","NB_BASKETS_M-6","QTY_TOTAL_PER_CMD_MOY_M-6","QTY_TOTAL_PER_CMD_MIN_M-6","QTY_TOTAL_PER_CMD_MAX_M-6","NB_PROD_PER_CMD_MOY_M-6","NB_PROD_PER_CMD_MIN_M-6","NB_PROD_PER_CMD_MAX_M-6","FREQ_ACHAT_M-6","NB_SKU_M-6","ITEM_PRICE_MAX_M-6","EXPENSES_M-6","NB_CANCELLED_M-6","EXPENSES_CANCELLED_M-6","PCT_EXP_CANCELLED_M-6","NB_CMD_MOST_FREQ_M-6","NB_SKU_FREQ_M-6","PCT_SKU_FREQ_M-6","EXPENSES_FREQ_M-6","PCT_EXP_FREQ_M-6"
"1",12346,0,3,2011,77183.6,77183.6,77183.6,1,74215,74215,74215,1,1,1,1,1,77183.6,77183.6,3,77189.1,1.00007125866117,1,0,0,0,0
"2",12347,0,3,2011,836.833333333333,475.39,1423.58,3,487.333333333333,315,638,43.6666666666667,29,62,0.333333333333333,77,70.8,2510.5,0,0,0,3,22,0.285714285714286,1055.5,0.420434176458873
"3",12348,0,3,2011,447.466666666667,222.16,892.8,3,742.666666666667,373,1254,14.3333333333333,6,20,0.333333333333333,21,240,1342.4,0,0,0,3,17,0.80952380952381,1276.52,0.950923718712753
"4",12349,0,3,2011,1402.62,1402.62,1402.62,1,519,519,519,55,55,55,1,55,250,1402.62,0,0,0,1,0,0,0,0
"5",12350,0,3,2011,334.4,334.4,334.4,1,197,197,197,17,17,17,1,17,40,334.4,0,0,0,1,0,0,0,0
"6",12351,0,3,2011,300.93,300.93,300.93,1,261,261,261,21,21,21,1,21,23.4,300.93,0,0,0,1,0,0,0,0
"7",12352,1,3,2011,213.433333333333,143.75,296.5,3,95.3333333333333,77,111,11,6,15,0.333333333333333,28,38.25,640.3,0,0,0,2,5,0.178571428571429,187.2,0.292362954864907
"8",12353,0,3,2011,317.76,317.76,317.76,1,192,192,192,20,20,20,1,20,39.6,317.76,0,0,0,1,0,0,0,0
"9",12354,0,3,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",12355,0,3,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",12356,0,3,2011,1458.4675,349.85,2301.96,4,760.5,256,1216,30,20,37,0.25,89,424.5,5833.87,0,0,0,3,24,0.269662921348315,3509.44,0.601562941923629
