"","Customer.ID","VAR_REP","MONTH","YEAR","BASKET_PRICE_MEAN_M-6","BASKET_PRICE_MIN_M-6","BASKET_PRICE_MAX_M-6","NB_BASKETS_M-6","QTY_TOTAL_PER_CMD_MOY_M-6","QTY_TOTAL_PER_CMD_MIN_M-6","QTY_TOTAL_PER_CMD_MAX_M-6","NB_PROD_PER_CMD_MOY_M-6","NB_PROD_PER_CMD_MIN_M-6","NB_PROD_PER_CMD_MAX_M-6","FREQ_ACHAT_M-6","NB_SKU_M-6","ITEM_PRICE_MAX_M-6","EXPENSES_M-6","NB_CANCELLED_M-6","EXPENSES_CANCELLED_M-6","PCT_EXP_CANCELLED_M-6","NB_CMD_MOST_FREQ_M-6","NB_SKU_FREQ_M-6","PCT_SKU_FREQ_M-6","EXPENSES_FREQ_M-6","PCT_EXP_FREQ_M-6"
"1",12346,0,7,2011,178592.181859457,77183.6,237187.462496496,3,26930.4104545722,3057.72170444305,74215,37,1,57,0.333333333333333,107,222836.885900721,535776.545578372,8,77778.4063651025,0.145169487180781,2,1,0.00934579439252336,435181.909785918,0.812245167089458
"2",12347,0,7,2011,498.053333333333,382.52,636.25,3,331.333333333333,196,483,23.6666666666667,18,29,0.333333333333333,58,249.6,1494.16,0,0,0,3,11,0.189655172413793,525.8,0.351903410611983
"3",12348,0,7,2011,297.22,227.44,367,2,435,269,601,5.5,5,6,0.5,10,120,594.44,0,0,0,2,1,0.1,80,0.134580445461274
"4",12349,0,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",12350,0,7,2011,13095.1686467992,334.4,48344.3425190381,15,1127.2017344487,197,2365.28517258709,19.9333333333333,9,47,0.0666666666666667,277,37792.0330227677,196427.529701988,39,2801.54328738725,0.0142624778290377,8,10,0.036101083032491,133687.466838952,0.68059434969109
"6",12351,0,7,2011,21979.9567180263,21979.9567180263,21979.9567180263,1,1179.12999509836,1179.12999509836,1179.12999509836,20,20,20,1,20,19265.0019480096,21979.9567180263,2,2.46237901199901,0.000112028383112308,1,0,0,0,0
"7",12352,0,7,2011,312.362,120.33,840.3,5,50.8,3,98,7.6,3,15,0.25,26,376.5,1561.81,10,960.63,0.615074817039205,3,9,0.346153846153846,394.01,0.252277805879076
"8",12353,0,7,2011,89,89,89,1,20,20,20,4,4,4,1,4,39.8,89,0,0,0,1,0,0,0,0
"9",12354,0,7,2011,1079.4,1079.4,1079.4,1,530,530,530,58,58,58,1,58,54.08,1079.4,0,0,0,1,0,0,0,0
"10",12355,0,7,2011,459.4,459.4,459.4,1,240,240,240,13,13,13,1,13,120,459.4,0,0,0,1,0,0,0,0
"11",12356,0,7,2011,1376.54,481.46,2271.62,2,793,370,1216,28.5,21,36,0.5,53,324,2753.08,0,0,0,2,4,0.0754716981132075,454.35,0.165033344472373
"12",12357,0,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",12358,1,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",12359,0,7,2011,1165.24333333333,547.5,1838.91,3,321.666666666667,144,465,47.6666666666667,16,80,0.333333333333333,135,290,3495.73,2,35.8,0.0102410655285162,2,8,0.0592592592592593,956.3,0.273562317455868
"15",12360,0,7,2011,1083.58,1083.58,1083.58,1,434,434,434,45,45,45,1,45,160,1083.58,0,0,0,1,0,0,0,0
"16",12361,0,7,2011,38044.3067392686,189.9,172832.122977938,13,1651.5373779499,91,3496.83034140222,30,10,61,0.0833333333333333,353,95412.9758193589,494575.987610492,33,5714.17148549016,0.0115536775513461,5,22,0.0623229461756374,413992.251661214,0.837065005240929
"17",12362,1,7,2011,487.17,479.1,495.24,2,252,229,275,28,27,29,0.5,52,45,974.34,2,4.9,0.00502904530246115,2,4,0.0769230769230769,214.2,0.219841123221873
"18",12363,0,7,2011,299.1,299.1,299.1,1,282,282,282,16,16,16,1,16,30,299.1,0,0,0,1,0,0,0,0
"19",12364,0,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",12365,0,7,2011,320.69,320.69,320.69,2,87,1,173,11,1,21,1,22,320.69,641.38,1,320.69,0.5,1,0,0,0,0
"21",12366,0,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",12367,0,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",12368,0,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",12369,0,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",12370,0,7,2011,938.39,938.39,938.39,1,1005,1005,1005,48,48,48,1,48,75,938.39,0,0,0,1,0,0,0,0
"26",12371,0,7,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",12372,0,7,2011,457.46,399.22,515.7,2,296,224,368,19.5,19,20,0.5,32,70.8,914.92,0,0,0,2,7,0.21875,546,0.596773488392428
