"","Customer.ID","VAR_REP","MONTH","YEAR","BASKET_PRICE_MEAN_M-6","BASKET_PRICE_MIN_M-6","BASKET_PRICE_MAX_M-6","NB_BASKETS_M-6","QTY_TOTAL_PER_CMD_MOY_M-6","QTY_TOTAL_PER_CMD_MIN_M-6","QTY_TOTAL_PER_CMD_MAX_M-6","NB_PROD_PER_CMD_MOY_M-6","NB_PROD_PER_CMD_MIN_M-6","NB_PROD_PER_CMD_MAX_M-6","FREQ_ACHAT_M-6","NB_SKU_M-6","ITEM_PRICE_MAX_M-6","EXPENSES_M-6","NB_CANCELLED_M-6","EXPENSES_CANCELLED_M-6","PCT_EXP_CANCELLED_M-6","NB_CMD_MOST_FREQ_M-6","NB_SKU_FREQ_M-6","PCT_SKU_FREQ_M-6","EXPENSES_FREQ_M-6","PCT_EXP_FREQ_M-6"
"1",12346,0,4,2011,178592.181859457,77183.6,237187.462496496,3,26930.4104545722,3057.72170444305,74215,37,1,57,0.333333333333333,107,222836.885900721,535776.545578372,10,77783.9063651025,0.14517975265441,2,1,0.00934579439252336,435181.909785918,0.812245167089458
"2",12347,1,4,2011,836.833333333333,475.39,1423.58,3,487.333333333333,315,638,43.6666666666667,29,62,0.333333333333333,77,70.8,2510.5,0,0,0,3,22,0.285714285714286,1055.5,0.420434176458873
"3",12348,1,4,2011,560.12,227.44,892.8,2,927.5,601,1254,11.5,6,17,0.5,18,240,1120.24,0,0,0,2,1,0.0555555555555556,280,0.249946440048561
"4",12349,0,4,2011,1402.62,1402.62,1402.62,1,519,519,519,55,55,55,1,55,250,1402.62,0,0,0,1,0,0,0,0
"5",12350,0,4,2011,8105.79232795331,334.4,40646.0175620019,11,749.35767429085,197,1155.39622217929,13.7272727272727,9,20,0.0909090909090909,143,37792.0330227677,89163.7156074864,21,1425.71844970045,0.0159898949924508,4,5,0.034965034965035,56078.9489392092,0.628943607353445
"6",12351,0,4,2011,300.93,300.93,300.93,1,261,261,261,21,21,21,1,21,23.4,300.93,0,0,0,1,0,0,0,0
"7",12352,0,4,2011,272.23,120.33,840.3,7,63.1428571428571,3,111,8,3,15,0.166666666666667,38,376.5,1905.61,10,960.63,0.504106296671407,4,14,0.368421052631579,591.11,0.310194635838393
"8",12353,0,4,2011,317.76,317.76,317.76,1,192,192,192,20,20,20,1,20,39.6,317.76,0,0,0,1,0,0,0,0
"9",12354,1,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",12355,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",12356,1,4,2011,1458.4675,349.85,2301.96,4,760.5,256,1216,30,20,37,0.25,89,424.5,5833.87,0,0,0,3,24,0.269662921348315,3509.44,0.601562941923629
"12",12357,0,4,2011,6039.995,850,11229.99,2,1939.5,1,3878,82.5,1,164,1,165,850,12079.99,0,0,0,1,0,0,0,0
"13",12358,0,4,2011,1021.08,1021.08,1021.08,1,241,241,241,23,23,23,1,23,200,1021.08,0,0,0,1,0,0,0,0
"14",12359,1,4,2011,979.246666666667,547.5,1838.91,3,287.333333333333,144,465,42.3333333333333,16,80,0.333333333333333,120,290,2937.74,0,0,0,2,7,0.0583333333333333,806.9,0.274666920830298
"15",12360,0,4,2011,405.395,120,690.79,2,269,3,535,21.5,1,42,0.5,43,120,810.79,0,0,0,1,0,0,0,0
"16",12361,0,4,2011,24091.1617522151,189.9,105717.837214021,10,1203.49468271449,91,1626.19947538866,22,10,30,0.111111111111111,210,95412.9758193589,240911.617522151,13,4253.03136198161,0.0176539072948217,3,6,0.0285714285714286,207906.012520503,0.862997038743415
"17",12362,1,4,2011,479.1,479.1,479.1,1,229,229,229,27,27,27,1,27,45,479.1,2,4.9,0.0102275099144229,1,0,0,0,0
"18",12363,1,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",12364,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",12365,0,4,2011,320.69,320.69,320.69,2,87,1,173,11,1,21,1,22,320.69,641.38,1,320.69,0.5,1,0,0,0,0
"21",12366,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",12367,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",12368,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",12369,0,4,2011,183.35,183.35,183.35,1,86,86,86,9,9,9,1,9,40,183.35,0,0,0,1,0,0,0,0
"25",12370,0,4,2011,935.47,277.2,1590.82,3,657.666666666667,51,1005,46.3333333333333,8,83,0.333333333333333,125,163.2,2806.41,0,0,0,2,13,0.104,389.75,0.138878496014481
"26",12371,0,4,2011,1571.74,1571.74,1571.74,1,593,593,593,70,70,70,1,70,240,1571.74,0,0,0,1,0,0,0,0
"27",12372,0,4,2011,399.22,399.22,399.22,1,224,224,224,20,20,20,1,20,47.7,399.22,0,0,0,1,0,0,0,0
"28",12373,0,4,2011,60720.5249305165,364.6,352925.990240894,7,692.453541583856,197,999.381266340603,12.8571428571429,10,16,0.142857142857143,86,350097.982367602,425043.674513615,10,393.133806516739,0.00092492567255967,3,3,0.0348837209302326,408009.192949344,0.959922985364354
"29",12374,0,4,2011,428.875,200,657.75,2,111,5,217,7,1,13,1,14,200,857.75,0,0,0,1,0,0,0,0
"30",12375,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",12376,0,4,2011,251.575,70.6,432.55,2,120,37,203,6.5,2,11,0.5,11,100.8,503.15,0,0,0,2,2,0.181818181818182,160.8,0.319586604392328
"32",12377,0,4,2011,738.453333333333,587.24,1001.52,3,423.333333333333,326,604,35,28,43,0.333333333333333,90,80,2215.36,0,0,0,2,15,0.166666666666667,634.18,0.286264986277625
"33",12378,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",12379,0,4,2011,400.5,400.5,400.5,1,245,245,245,23,23,23,1,23,30,400.5,0,0,0,1,0,0,0,0
"35",12380,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",12381,0,4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",12382,0,4,2011,28543.8524498462,2792.63973059085,60313.8885862012,6,1593.30947129213,1061.6934552736,2051.33261008187,26.5,19,38,0.166666666666667,147,56303.3798895076,171263.114699077,9,14336.4249120834,0.0837099391615854,4,4,0.0272108843537415,134095.445045433,0.782979132903482
